,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Train_Price,Predicted_Price
2615,2,1.0,160.0,-37.783,144.9866,1325000.0,1325000.0
2616,2,1.0,168.0,-37.7835,144.9339,865500.0,865500.0
2617,2,1.0,0.0,-37.7833,144.9255,395000.0,365000.0
2618,1,1.0,2077.0,-37.7852,144.9216,380000.0,380000.0
2619,2,1.0,0.0,-37.7833,144.9255,395000.0,425000.0
2620,1,1.0,0.0,-37.7839,144.9347,280000.0,280000.0
2621,3,2.0,167.0,-37.7869,144.9228,870000.0,870000.0
2622,2,1.0,0.0,-37.7825,144.9239,391000.0,391000.0
2623,2,1.0,0.0,-37.7852,144.9223,715000.0,715000.0
2624,3,1.0,294.0,-37.7856,144.9292,1130000.0,1130000.0
2625,3,1.0,272.0,-37.7857,144.931,1110000.0,1110000.0
2626,2,1.0,193.0,-37.7861,144.9238,950000.0,950000.0
2627,2,1.0,136.0,-37.7839,144.9343,918000.0,918000.0
2628,2,1.0,140.0,-37.7867,144.9342,730000.0,730000.0
2629,2,1.0,0.0,-37.7826,144.9273,360000.0,360000.0
2630,2,1.0,225.0,-37.7849,144.9197,855000.0,855000.0
2631,2,1.0,202.0,-37.7849,144.9257,860000.0,860000.0
2632,3,1.0,212.0,-37.7818,144.9247,1012000.0,1012000.0
2633,3,1.0,162.0,-37.7869,144.9253,885000.0,885000.0
2634,3,1.0,313.0,-37.7853,144.9235,1315000.0,1315000.0
2635,4,1.0,616.0,-37.7837,144.9319,1700000.0,1700000.0
2636,3,2.0,0.0,-37.7826,144.9261,1205000.0,1205000.0
2637,2,1.0,0.0,-37.7833,144.9255,395000.0,395000.0
2638,2,1.0,0.0,-37.783,144.93200000000004,448250.0,476000.0
2639,1,1.0,0.0,-37.7854,144.9326,250000.0,250000.0
2640,2,2.0,0.0,-37.784,144.9356,556000.0,556000.0
2641,2,1.0,0.0,-37.7838,144.9273,845000.0,845000.0
2642,1,1.0,0.0,-37.7826,144.9311,345000.0,345000.0
2643,3,2.0,179.0,-37.7857,144.9305,1100000.0,1100000.0
2644,2,1.0,165.0,-37.7847,144.9341,957000.0,957000.0
2645,3,1.0,402.0,-37.7867,144.9249,991000.0,991000.0
2646,3,2.0,162.0,-37.7866,144.9343,850000.0,850000.0
2647,1,1.0,818.0,-37.788,144.9306,395000.0,395000.0
2648,2,1.0,0.0,-37.7857,144.9244,350000.0,350000.0
2649,3,1.0,244.0,-37.7823,144.9278,1115000.0,1115000.0
2650,2,1.0,0.0,-37.783,144.93200000000004,448250.0,420500.0
2651,3,1.0,259.0,-37.7955,144.9063,585000.0,585000.0
2652,1,1.0,0.0,-37.7911,144.89,85000.0,85000.0
2653,4,2.0,319.0,-37.7943,144.8875,1225000.0,1225000.0
2654,2,1.0,0.0,-37.7963,144.8853,431000.0,431000.0
2655,3,1.0,292.0,-37.797,144.9051,1003000.0,1003000.0
2656,3,1.0,164.0,-37.7959,144.8863,840000.0,840000.0
2657,3,2.0,497.0,-37.7958,144.9024,1362000.0,1362000.0
2658,4,2.0,154.0,-37.7983,144.8911,977000.0,977000.0
2659,1,1.0,0.0,-37.7907,144.8924,221500.0,216000.0
2660,3,2.0,204.0,-37.8012,144.8921,876000.0,876000.0
2661,1,1.0,0.0,-37.7907,144.8924,221500.0,227000.0
2662,4,2.0,250.0,-37.7959,144.8989,841000.0,841000.0
2663,2,1.0,2794.0,-37.8044,144.9064,605000.0,605000.0
2664,2,1.0,47.0,-37.8014,144.8959,305000.0,305000.0
2665,2,1.0,556.0,-37.7919,144.8854,480000.0,480000.0
2666,1,1.0,0.0,-37.7964,144.9027,357000.0,357000.0
2667,3,1.0,361.0,-37.7913,144.8879,910000.0,910000.0
2668,1,1.0,665.0,-37.7978,144.8918,291000.0,291000.0
2669,2,1.0,0.0,-37.7906,144.8856,375000.0,375000.0
2670,2,1.0,215.0,-37.7922,144.891,752000.0,752000.0
2671,3,1.0,585.0,-37.7941,144.8924,1155000.0,1155000.0
2672,3,1.0,413.0,-37.7931,144.893,930000.0,930000.0
2673,2,1.0,0.0,-37.8006,144.881,490000.0,490000.0
2674,3,1.0,0.0,-37.7962,144.8851,853000.0,853000.0
2675,4,1.0,411.0,-37.7969,144.9049,1290000.0,1290000.0
2676,3,1.0,0.0,-37.7949,144.9007,480000.0,480000.0
2677,4,1.0,277.0,-37.7901,144.8883,775000.0,775000.0
2678,2,1.0,210.0,-37.7969,144.88299999999995,900000.0,900000.0
2679,2,1.0,0.0,-37.7891,144.8912,281000.0,281000.0
2680,4,2.0,0.0,-37.7923,144.8848,1300000.0,1300000.0
2681,3,2.0,164.0,-37.7948,144.8868,714000.0,714000.0
2682,3,2.0,197.0,-37.8021,144.8924,775000.0,775000.0
2683,2,1.0,657.0,-37.7909,144.8884,950000.0,950000.0
2684,3,2.0,8680.0,-37.8016,144.9082,674000.0,674000.0
2685,3,1.0,265.0,-37.7975,144.8894,760000.0,760000.0
2686,2,1.0,0.0,-37.8042,144.9049,420000.0,420000.0
2687,2,1.0,111.0,-37.7969,144.8852,560000.0,560000.0
2688,2,1.0,162.0,-37.796,144.899,575000.0,575000.0
2689,4,1.0,633.0,-37.802,144.889,1100000.0,1100000.0
2690,3,1.0,451.0,-37.8023,144.8915,932000.0,932000.0
2691,3,1.0,323.0,-37.7935,144.8893,780000.0,780000.0
2692,2,1.0,0.0,-37.7903,144.891,295000.0,295000.0
2693,2,1.0,0.0,-37.8017,144.8957,433000.0,433000.0
2694,2,2.0,65.0,-37.7881,144.8838,410000.0,410000.0
2695,2,1.0,184.0,-37.7988,144.90200000000004,1170000.0,1170000.0
2696,1,1.0,0.0,-37.8006,144.881,375000.0,375000.0
2697,2,1.0,207.0,-37.7975,144.8855,615000.0,615000.0
2698,3,1.0,246.0,-37.8012,144.8924,747000.0,747000.0
2699,1,1.0,0.0,-37.8053,144.9029,275000.0,275000.0
2700,3,2.0,384.0,-37.7976,144.8976,1045000.0,1045000.0
2701,3,1.0,242.0,-37.7956,144.8848,775000.0,775000.0
2702,2,2.0,0.0,-37.8025,144.9073,571000.0,571000.0
2703,2,1.0,0.0,-37.7878,144.8919,310000.0,310000.0
2704,1,1.0,59.0,-37.7903,144.8899,305000.0,305000.0
2705,3,2.0,322.0,-37.7963,144.8862,860500.0,860500.0
2706,3,2.0,122.0,-37.8021,144.8976,820000.0,820000.0
2707,1,1.0,0.0,-37.7878,144.8904,210000.0,210000.0
2708,3,1.0,262.0,-37.8022,144.8924,875000.0,875000.0
2709,2,1.0,0.0,-37.7992,144.8961,370000.0,370000.0
2710,2,1.0,253.0,-37.7968,144.8887,711000.0,711000.0
2711,3,2.0,0.0,-37.8016,144.9082,665000.0,665000.0
2712,2,1.0,212.0,-37.7903,144.8879,690500.0,690500.0
2713,2,1.0,320.0,-37.7964,144.8871,747000.0,747000.0
2714,2,1.0,313.0,-37.7966,144.9016,858000.0,858000.0
2715,4,2.0,0.0,-37.7905,144.8882,699000.0,699000.0
2716,2,1.0,222.0,-37.7962,144.8844,835000.0,835000.0
2717,2,1.0,132.0,-37.7946,144.8903,661000.0,661000.0
2718,2,1.0,258.0,-37.7959,144.8901,757500.0,757500.0
2719,1,1.0,1783.0,-37.7949,144.9007,282000.0,282000.0
2720,3,1.0,125.0,-37.7922,144.8831,699000.0,699000.0
2721,3,1.0,190.0,-37.795,144.88299999999995,850000.0,850000.0
2722,2,1.0,882.0,-37.7899,144.893,315000.0,315000.0
2723,3,1.0,211.0,-37.8059,144.901,740000.0,740000.0
2724,2,1.0,0.0,-37.8012,144.8964,360000.0,360000.0
2725,3,2.0,196.0,-37.7987,144.9034,980000.0,980000.0
2726,3,1.0,0.0,-37.7952,144.909,561000.0,561000.0
2727,2,1.0,0.0,-37.789,144.8932,306000.0,316000.0
2728,2,1.0,260.0,-37.7969,144.9042,800000.0,800000.0
2729,2,1.0,130.0,-37.7988,144.9045,760000.0,760000.0
2730,3,2.0,112.0,-37.8001,144.8797,735000.0,735000.0
2731,2,1.0,238.0,-37.7946,144.8944,823000.0,823000.0
2732,4,2.0,319.0,-37.7943,144.8875,1225000.0,1225000.0
2733,2,1.0,0.0,-37.789,144.8932,306000.0,296000.0
2734,3,1.0,268.0,-37.7942,144.8933,886500.0,886500.0
2735,3,2.0,458.0,-37.7942,144.8832,767500.0,767500.0
2736,2,2.0,0.0,-37.8006,144.9053,395000.0,395000.0
2737,4,2.0,369.0,-37.7914,144.8957,815000.0,815000.0
2738,3,2.0,102.0,-37.7987,144.8807,757000.0,757000.0
2739,4,1.0,799.0,-37.7958,144.9001,1450000.0,1450000.0
2740,2,1.0,355.0,-37.7931,144.8938,745000.0,745000.0
2741,2,1.0,274.0,-37.7939,144.8846,716000.0,716000.0
2742,3,2.0,680.0,-37.854,145.0832,1735000.0,1735000.0
2743,2,1.0,653.0,-37.8573,145.077,1699000.0,1699000.0
2744,4,3.0,856.0,-37.8628,145.0436,3400000.0,3400000.0
2745,5,3.0,919.0,-37.8637,145.0438,3730000.0,3730000.0
2746,4,2.0,868.0,-37.8522,145.0893,1800000.0,1800000.0
2747,4,2.0,739.0,-37.8513,145.0601,1998000.0,1998000.0
2748,2,1.0,0.0,-37.8555,145.0889,671000.0,671000.0
2749,4,2.0,1318.0,-37.853,145.0491,3110000.0,3110000.0
2750,3,1.0,627.0,-37.8599,145.0898,1780000.0,1780000.0
2751,3,2.0,217.0,-37.8639,145.0641,1425000.0,1425000.0
2752,3,1.0,753.0,-37.8543,145.0889,1530000.0,1530000.0
2753,4,4.0,708.0,-37.8646,145.0673,1900000.0,1900000.0
2754,2,1.0,660.0,-37.8536,145.0911,1500000.0,1500000.0
2755,3,2.0,704.0,-37.852,145.0942,1480000.0,1360000.0
2756,5,3.0,619.0,-37.8554,145.0611,2175000.0,2175000.0
2757,4,3.0,638.0,-37.8523,145.0726,2325000.0,2325000.0
2758,4,2.0,630.0,-37.856,145.0691,2538000.0,2538000.0
2759,4,3.0,1258.0,-37.8552,145.082,2300000.0,2300000.0
2760,2,1.0,0.0,-37.8567,145.0435,550000.0,550000.0
2761,3,2.0,704.0,-37.852,145.0942,1480000.0,1600000.0
2762,3,2.0,904.0,-37.856,145.0705,2100000.0,2100000.0
2763,3,2.0,745.0,-37.8501,145.059,2115000.0,2115000.0
2764,3,2.0,625.0,-37.8602,145.0925,1700000.0,1700000.0
2765,4,2.0,859.0,-37.8625,145.04399999999995,3500000.0,3500000.0
2766,3,2.0,652.0,-37.8556,145.06799999999996,1750000.0,1750000.0
2767,3,2.0,233.0,-37.8515,145.0938,967500.0,967500.0
2768,4,2.0,553.0,-37.8589,145.0413,2077000.0,2077000.0
2769,4,3.0,1184.0,-37.8526,145.0848,2850000.0,2850000.0
2770,2,1.0,0.0,-37.85,145.0461,411000.0,411000.0
2771,3,1.0,215.0,-37.85,145.05700000000004,1222000.0,1222000.0
2772,4,2.0,662.0,-37.8588,145.0832,1550000.0,1550000.0
2773,3,1.0,297.0,-37.847,145.0535,1660000.0,1660000.0
2774,6,3.0,650.0,-37.8534,145.0785,2250000.0,2250000.0
2775,3,2.0,281.0,-37.8579,145.0736,1162000.0,1162000.0
2776,4,2.0,630.0,-37.8667,145.0752,2020000.0,2020000.0
2777,2,0.0,207.0,-37.863,145.0501,845000.0,845000.0
2778,3,2.0,370.0,-37.8597,145.0883,1510000.0,1510000.0
2779,4,2.0,659.0,-37.8509,145.0916,2010000.0,2010000.0
2780,4,3.0,0.0,-37.8541,145.0643,2975000.0,2975000.0
2781,2,1.0,0.0,-37.8523,145.0936,585000.0,585000.0
2782,3,2.0,669.0,-37.8596,145.0871,1275000.0,1275000.0
2783,1,1.0,63.0,-37.8552,145.05,452000.0,452000.0
2784,3,2.0,365.0,-37.8526,145.0853,1625000.0,1625000.0
2785,4,3.0,743.0,-37.8566,145.0439,1800000.0,1800000.0
2786,3,1.0,650.0,-37.8571,145.0766,1820000.0,1820000.0
2787,1,1.0,1097.0,-37.8576,145.0452,291000.0,291000.0
2788,2,1.0,123.0,-37.8567,145.0666,710000.0,710000.0
2789,4,2.0,652.0,-37.8479,145.0557,2376000.0,2376000.0
2790,2,1.0,251.0,-37.8627,145.0402,1020000.0,1020000.0
2791,3,1.0,504.0,-37.8541,145.0544,1456000.0,1456000.0
2792,3,2.0,607.0,-37.8534,145.0735,1875000.0,1875000.0
2793,3,3.0,385.0,-37.8524,145.0425,1430000.0,1430000.0
2794,6,2.0,0.0,-37.8519,145.091,2300000.0,2300000.0
2795,1,1.0,745.0,-37.8505,145.0459,345000.0,345000.0
2796,5,3.0,696.0,-37.8563,145.0709,2000000.0,2000000.0
2797,4,0.0,769.0,-37.8628,145.0734,1550000.0,1550000.0
2798,3,2.0,1005.0,-37.8528,145.0487,1625000.0,1625000.0
2799,2,1.0,0.0,-37.8559,145.049,480000.0,480000.0
2800,2,1.0,84.0,-37.8517,145.0796,585000.0,585000.0
2801,5,3.0,650.0,-37.8534,145.0785,1960000.0,1960000.0
2802,4,3.0,650.0,-37.8581,145.078,1700000.0,1700000.0
2803,2,1.0,0.0,-37.8566,145.0454,680000.0,680000.0
2804,3,2.0,278.0,-37.8574,145.0496,1220000.0,1220000.0
2805,3,2.0,328.0,-37.8529,145.0605,1375000.0,1375000.0
2806,2,1.0,334.0,-37.8577,145.0576,920000.0,920000.0
2807,2,1.0,1069.0,-37.8547,145.0457,382000.0,382000.0
2808,2,0.0,0.0,-37.85,145.0465,545000.0,545000.0
2809,4,2.0,342.0,-37.8622,145.0634,1350000.0,1350000.0
2810,2,1.0,412.0,-37.8541,145.05100000000004,1280000.0,1280000.0
2811,3,1.0,652.0,-37.8552,145.0785,1825000.0,1825000.0
2812,5,4.0,802.0,-37.8627,145.0719,2825000.0,2825000.0
2813,3,2.0,885.0,-37.8577,145.0421,2825000.0,2825000.0
2814,4,3.0,366.0,-37.8503,145.0586,1825000.0,1825000.0
2815,1,1.0,0.0,-37.8588,145.0512,328000.0,328000.0
2816,4,2.0,733.0,-37.8561,145.0864,2016000.0,2016000.0
2817,5,3.0,778.0,-37.8582,145.0715,3085000.0,3085000.0
2818,3,1.0,557.0,-37.8556,145.0499,1710000.0,1710000.0
2819,3,1.0,603.0,-37.8503,145.0754,1770000.0,1770000.0
2820,3,1.0,650.0,-37.8505,145.0852,1765000.0,1765000.0
2821,2,1.0,0.0,-37.8517,145.0459,511000.0,511000.0
2822,3,1.0,821.0,-37.8581,145.0685,2000000.0,2000000.0
2823,2,2.0,718.0,-37.858,145.0696,1600000.0,1600000.0
2824,3,2.0,668.0,-37.8489,145.0711,1880000.0,1880000.0
2825,5,3.0,642.0,-37.859,145.0656,2352500.0,2352500.0
2826,5,4.0,830.0,-37.8563,145.072,3860000.0,3860000.0
2827,4,3.0,840.0,-37.8538,145.0641,2625000.0,2625000.0
2828,2,1.0,0.0,-37.8566,145.0553,856500.0,856500.0
2829,5,2.0,400.0,-37.8572,145.0555,1650000.0,1650000.0
2830,2,1.0,0.0,-37.8506,145.0465,600000.0,600000.0
2831,2,1.0,166.0,-37.863,145.0631,690000.0,690000.0
2832,3,2.0,541.0,-37.8628,145.0486,1200000.0,1200000.0
2833,4,3.0,677.0,-37.8476,145.0554,3010000.0,3010000.0
2834,2,1.0,0.0,-37.8488,145.0573,785000.0,785000.0
2835,4,2.0,775.0,-37.8561,145.0934,1950000.0,1950000.0
2836,3,1.0,700.0,-37.8553,145.0711,2200000.0,2200000.0
2837,3,1.0,609.0,-37.8542,145.0733,1751000.0,1751000.0
2838,4,2.0,548.0,-37.8536,145.0547,1857000.0,1857000.0
2839,1,1.0,602.0,-37.8597,145.0571,375000.0,375000.0
2840,2,1.0,0.0,-37.8468,145.0515,720000.0,720000.0
2841,3,1.0,401.0,-37.8471,145.05100000000004,1500000.0,1500000.0
2842,4,3.0,603.0,-37.8521,145.0657,2725000.0,2725000.0
2843,2,1.0,553.0,-37.8464,145.0511,1723000.0,1723000.0
2844,2,1.0,0.0,-37.8572,145.0423,529500.0,529500.0
2845,3,1.0,762.0,-37.8575,145.0554,2800000.0,2800000.0
2846,3,1.0,685.0,-37.8538,145.0842,1665000.0,1665000.0
2847,2,1.0,0.0,-37.8555,145.0518,600000.0,600000.0
2848,3,1.0,615.0,-37.8578,145.0919,1420000.0,1420000.0
2849,3,2.0,307.0,-37.8531,145.086,1550000.0,1550000.0
2850,1,1.0,805.0,-37.8592,145.0484,420000.0,420000.0
2851,4,2.0,706.0,-37.8573,145.0904,1920000.0,1920000.0
2852,5,3.0,696.0,-37.8478,145.0566,2100000.0,2100000.0
2853,5,2.0,654.0,-37.8515,145.0922,2410000.0,2410000.0
2854,4,2.0,645.0,-37.8516,145.061,2100000.0,2100000.0
2855,4,2.0,1485.0,-37.8509,145.0856,2950000.0,2950000.0
2856,2,1.0,0.0,-37.8497,145.0466,390000.0,390000.0
2857,5,2.0,1339.0,-37.8649,145.0547,3365000.0,3365000.0
2858,4,2.0,397.0,-37.8578,145.06799999999996,1390000.0,1390000.0
2859,4,3.0,394.0,-37.8523,145.0603,1802000.0,1802000.0
2860,3,1.0,464.0,-37.8539,145.0702,1310000.0,1310000.0
2861,3,2.0,648.0,-37.8547,145.0771,1931000.0,1931000.0
2862,4,2.0,401.0,-37.8583,145.0726,2000000.0,2000000.0
2863,2,1.0,438.0,-37.8511,145.0428,1250000.0,1250000.0
2864,5,3.0,709.0,-37.8529,145.0806,2400000.0,2400000.0
2865,2,1.0,0.0,-37.8578,145.0537,460000.0,460000.0
2866,3,1.0,696.0,-37.6972,144.9431,610000.0,610000.0
2867,3,1.0,640.0,-37.6979,144.9335,610000.0,610000.0
2868,3,2.0,244.0,-37.6969,144.9299,555000.0,555000.0
2869,3,1.0,336.0,-37.7088,144.9356,500000.0,500000.0
2870,3,1.0,766.0,-37.6988,144.9372,806500.0,806500.0
2871,5,3.0,700.0,-37.7095,144.9253,1150000.0,1150000.0
2872,5,3.0,487.0,-37.7088,144.92600000000004,850000.0,850000.0
2873,4,2.0,683.0,-37.6964,144.9314,550000.0,550000.0
2874,3,1.0,700.0,-37.6988,144.9438,822000.0,822000.0
2875,3,2.0,1029.0,-37.7115,144.9147,980000.0,980000.0
2876,3,1.0,652.0,-37.7062,144.9261,670000.0,670000.0
2877,2,1.0,164.0,-37.7072,144.9252,430000.0,430000.0
2878,2,1.0,832.0,-37.7126,144.9122,852500.0,852500.0
2879,4,2.0,1011.0,-37.712,144.9127,1025000.0,1025000.0
2880,2,1.0,164.0,-37.7082,144.9178,540000.0,540000.0
2881,2,1.0,643.0,-37.6978,144.9276,530000.0,530000.0
2882,3,1.0,674.0,-37.7102,144.9362,721000.0,721000.0
2883,3,1.0,640.0,-37.6986,144.9243,737000.0,737000.0
2884,3,1.0,701.0,-37.6953,144.9397,575500.0,575500.0
2885,3,1.0,702.0,-37.6999,144.9387,600000.0,600000.0
2886,3,2.0,224.0,-37.702,144.9507,460000.0,460000.0
2887,3,2.0,259.0,-37.6977,144.9149,370000.0,370000.0
2888,3,1.0,753.0,-37.7065,144.9374,691000.0,691000.0
2889,3,1.0,589.0,-37.6993,144.9393,500000.0,500000.0
2890,3,2.0,136.0,-37.7112,144.9142,545000.0,545000.0
2891,3,1.0,734.0,-37.7007,144.9378,670000.0,670000.0
2892,3,1.0,627.0,-37.6974,144.9326,572000.0,572000.0
2893,4,1.0,606.0,-37.7104,144.9088,702000.0,702000.0
2894,2,1.0,705.0,-37.706,144.9245,730000.0,730000.0
2895,3,1.0,667.0,-37.7005,144.9185,711500.0,711500.0
2896,3,2.0,805.0,-37.708,144.9211,820000.0,820000.0
2897,5,4.0,695.0,-37.7028,144.9377,810000.0,810000.0
2898,2,1.0,0.0,-37.711,144.9178,250000.0,250000.0
2899,3,1.0,325.0,-37.7001,144.9291,460000.0,460000.0
2900,3,1.0,780.0,-37.7,144.9427,793000.0,793000.0
2901,2,1.0,0.0,-37.7071,144.9176,340000.0,340000.0
2902,3,1.0,624.0,-37.6967,144.9313,596000.0,596000.0
2903,3,1.0,320.0,-37.6949,144.9122,447500.0,447500.0
2904,3,1.0,616.0,-37.7029,144.9053,588000.0,588000.0
2905,3,1.0,0.0,-37.7025,144.9504,420000.0,420000.0
2906,2,1.0,200.0,-37.7002,144.9428,410000.0,410000.0
2907,3,1.0,700.0,-37.7022,144.924,688000.0,688000.0
2908,3,2.0,635.0,-37.7006,144.9239,612500.0,612500.0
2909,3,1.0,665.0,-37.6966,144.9331,525000.0,525000.0
2910,3,1.0,704.0,-37.7021,144.9136,703000.0,703000.0
2911,4,2.0,252.0,-37.7006,144.9299,608000.0,608000.0
2912,5,3.0,612.0,-37.7022,144.9054,705000.0,705000.0
2913,2,1.0,3056.0,-37.7042,144.9214,320500.0,320500.0
2914,3,1.0,706.0,-37.7053,144.9372,577000.0,577000.0
2915,2,1.0,1996.0,-37.702,144.9154,230000.0,230000.0
2916,4,3.0,0.0,-37.7102,144.9112,607000.0,607000.0
2917,3,2.0,780.0,-37.6955,144.9389,765500.0,765500.0
2918,3,1.0,187.0,-37.7098,144.9163,470000.0,470000.0
2919,3,1.0,265.0,-37.7083,144.9158,482500.0,482500.0
2920,3,1.0,650.0,-37.7002,144.9408,580000.0,580000.0
2921,2,1.0,125.0,-37.7042,144.9211,434500.0,434500.0
2922,2,1.0,253.0,-37.7117,144.9135,620250.0,620250.0
2923,3,1.0,796.0,-37.6955,144.9253,710000.0,710000.0
2924,4,1.0,630.0,-37.7002,144.9232,630000.0,630000.0
2925,2,1.0,307.0,-37.7117,144.9348,420000.0,420000.0
2926,3,1.0,541.0,-37.7051,144.9069,600000.0,600000.0
2927,3,2.0,212.0,-37.7073,144.9277,550000.0,550000.0
2928,3,2.0,190.0,-37.6997,144.9367,460000.0,460000.0
2929,4,1.0,586.0,-37.6975,144.9065,600000.0,600000.0
2930,4,3.0,693.0,-37.7111,144.9275,1217500.0,1217500.0
2931,3,1.0,599.0,-37.7009,144.9291,600000.0,600000.0
2932,3,2.0,585.0,-37.6977,144.9071,570000.0,570000.0
2933,4,1.0,695.0,-37.6985,144.9441,655000.0,655000.0
2934,3,1.0,677.0,-37.695,144.9271,500000.0,500000.0
2935,3,1.0,597.0,-37.7097,144.9351,762700.0,762700.0
2936,2,1.0,176.0,-37.7081,144.912,465000.0,465000.0
2937,2,1.0,668.0,-37.7067,144.9331,741250.0,741250.0
2938,2,2.0,190.0,-37.7072,144.9241,488500.0,488500.0
2939,4,2.0,650.0,-37.7004,144.9411,787500.0,787500.0
2940,2,1.0,245.0,-37.7076,144.9097,442000.0,442000.0
2941,4,2.0,977.0,-37.7063,144.9273,1000000.0,1000000.0
2942,2,1.0,590.0,-37.7072,144.938,726335.0,726335.0
2943,4,2.0,602.0,-37.7005,144.9258,630000.0,630000.0
2944,3,1.0,705.0,-37.6967,144.9116,670000.0,670000.0
2945,2,1.0,172.0,-37.7074,144.9086,417000.0,417000.0
2946,3,1.0,258.0,-37.7047,144.9087,597500.0,600000.0
2947,3,2.0,215.0,-37.6952,144.9256,440000.0,440000.0
2948,3,1.0,348.0,-37.7119,144.9111,501000.0,501000.0
2949,3,1.0,657.0,-37.7019,144.9225,660000.0,660000.0
2950,3,1.0,781.0,-37.7048,144.9097,722000.0,722000.0
2951,2,1.0,155.0,-37.6972,144.9239,270000.0,270000.0
2952,4,2.0,768.0,-37.6979,144.9377,825000.0,825000.0
2953,4,2.0,624.0,-37.6969,144.9334,638000.0,638000.0
2954,3,2.0,608.0,-37.709,144.8925,631000.0,631000.0
2955,3,2.0,149.0,-37.7068,144.8963,532000.0,532000.0
2956,3,2.0,140.0,-37.7071,144.8959,500000.0,500000.0
2957,3,2.0,215.0,-37.709,144.8964,504000.0,504000.0
2958,3,2.0,178.0,-37.7087,144.8962,468000.0,468000.0
2959,4,2.0,0.0,-37.705,144.9004,802500.0,802500.0
2960,4,2.0,453.0,-37.7016,144.8974,724500.0,709000.0
2961,3,2.0,691.0,-37.7089,144.8927,700000.0,700000.0
2962,3,2.0,175.0,-37.7076,144.8961,485000.0,485000.0
2963,3,2.0,367.0,-37.704,144.8989,540000.0,540000.0
2964,3,2.0,158.0,-37.7091,144.8958,390000.0,390000.0
2965,4,2.0,719.0,-37.7062,144.8978,800000.0,800000.0
2966,3,2.0,223.0,-37.704,144.8984,525000.0,525000.0
2967,4,2.0,453.0,-37.7016,144.8974,724500.0,740000.0
2968,3,1.0,597.0,-37.711,144.9478,605000.0,605000.0
2969,3,1.0,724.0,-37.7076,144.9481,685500.0,685500.0
2970,2,1.0,394.0,-37.7153,144.9507,610000.0,610000.0
2971,3,1.0,604.0,-37.7124,144.9514,630000.0,630000.0
2972,4,3.0,591.0,-37.7127,144.9489,870000.0,870000.0
2973,3,2.0,592.0,-37.7149,144.9473,810000.0,810000.0
2974,3,1.0,608.0,-37.7114,144.9378,840000.0,840000.0
2975,5,2.0,590.0,-37.711,144.9481,585000.0,585000.0
2976,4,2.0,595.0,-37.7116,144.9468,772500.0,772500.0
2977,3,1.0,225.0,-37.7068,144.9467,465000.0,465000.0
2978,3,1.0,692.0,-37.7084,144.9412,719000.0,719000.0
2979,2,1.0,198.0,-37.7132,144.9488,487000.0,487000.0
2980,4,2.0,700.0,-37.7056,144.9384,700000.0,700000.0
2981,4,2.0,462.0,-37.7062,144.9387,600500.0,600500.0
2982,3,1.0,570.0,-37.7106,144.9491,730000.0,730000.0
2983,3,2.0,565.0,-37.7094,144.9377,800000.0,800000.0
2984,4,2.0,763.0,-37.7123,144.9426,918000.0,918000.0
2985,3,2.0,301.0,-37.715,144.9475,750000.0,750000.0
2986,3,1.0,568.0,-37.7077,144.9438,740000.0,740000.0
2987,3,1.0,539.0,-37.7098,144.9446,721000.0,721000.0
2988,3,1.0,574.0,-37.7157,144.9507,646000.0,646000.0
2989,3,2.0,230.0,-37.7073,144.9486,545000.0,545000.0
2990,3,1.0,700.0,-37.705,144.9469,770000.0,770000.0
2991,4,1.0,700.0,-37.704,144.9399,777000.0,777000.0
2992,2,3.0,580.0,-37.7098,144.9424,722000.0,722000.0
2993,2,1.0,591.0,-37.7128,144.9471,545000.0,545000.0
2994,3,2.0,234.0,-37.707,144.9411,510000.0,510000.0
2995,2,1.0,359.0,-37.7133,144.9436,542500.0,542500.0
2996,3,1.0,593.0,-37.7133,144.947,631500.0,631500.0
2997,4,2.0,302.0,-37.7149,144.9474,750074.0,750074.0
2998,3,1.0,557.0,-37.7079,144.9432,591000.0,591000.0
2999,3,1.0,610.0,-37.7107,144.9419,550000.0,550000.0
3000,2,1.0,249.0,-37.714,144.939,330000.0,330000.0
3001,5,2.0,808.0,-37.7091,144.9491,800000.0,800000.0
3002,3,2.0,560.0,-37.7136,144.9374,725000.0,725000.0
3003,4,2.0,672.0,-37.7083,144.9495,815000.0,815000.0
3004,2,1.0,613.0,-37.7099,144.938,715888.0,715888.0
3005,4,1.0,588.0,-37.7096,144.9404,650000.0,650000.0
3006,2,1.0,137.0,-37.707,144.9413,468000.0,468000.0
3007,3,1.0,1020.0,-37.709,144.9434,1102000.0,1102000.0
3008,2,1.0,345.0,-37.7128,144.9496,515000.0,515000.0
3009,3,1.0,594.0,-37.709,144.9483,716000.0,716000.0
3010,2,1.0,612.0,-37.7109,144.9389,640000.0,640000.0
3011,2,1.0,360.0,-37.7074,144.9407,460000.0,460000.0
3012,2,1.0,228.0,-37.9355,145.0008,895000.0,895000.0
3013,2,1.0,0.0,-37.9419,145.0019,587000.0,587000.0
3014,4,3.0,701.0,-37.9419,145.0152,2800000.0,2800000.0
3015,2,1.0,832.0,-37.9387,145.0063,720000.0,720000.0
3016,4,3.0,928.0,-37.9389,145.0062,3250000.0,3250000.0
3017,4,2.0,688.0,-37.9319,145.0173,2140000.0,2140000.0
